scope,category_th,category_en,sub_category,resource,unit,ef_value,id,ref_source
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Road ทราบปริมาณเชื้อเพลิง,Gas/ Diesel Oil,litre,2.74062321,3cb78f3a-decc-45e2-8a35-e51960424f61,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Air Travel,International: Average passenger,passenger.km,0.14253,27c60b86-569a-4de6-b263-505a5771d279,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Air Travel,International: Business class,passenger.km,0.31656,fec57e2b-43ff-4c3c-bcff-acdc59572e9b,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Air Travel,International: Economy class,passenger.km,0.10916,4cbb0368-2353-4362-ad02-b50a89f0470b,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Air Travel,International: First class,passenger.km,0.43663,a902651c-749b-44a6-addb-a2ed8c88226b,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Air Travel,International: Premium economy class,passenger.km,0.17465,183702f3-87bb-43ad-b277-98187fbb81d5,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Road ทราบปริมาณเชื้อเพลิง,LPG,litre,1.73064606,8e42ee04-a2b8-4e64-a148-2dc683c4205d,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Road ทราบปริมาณเชื้อเพลิง,Motor Gasoline - low mileage light duty vihicle vintage 1995 or later,litre,2.23270326,d23bb450-e4c2-4c77-8ad0-ec4318c7a6fe,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Road ทราบปริมาณเชื้อเพลิง,Motor Gasoline - oxydation catalyst,litre,2.2719116,a069dc32-7106-4b2f-9f03-685e7bc2c4aa,
3,Category 7 การเดินทางของพนักงาน,Category 7 Employee commuting,Road ทราบปริมาณเชื้อเพลิง,Motor Gasoline - uncontrolled,litre,2.23942424,f1a76a81-ca2e-4247-8018-a9dd5f7c8017,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งปกติ 0% Loading,km,0.5977,022104d8-984a-43c8-afac-8094f75e4365,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.643,a72f30ee-1724-4fdc-b21b-810c4af3d743,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0514,6fd5f068-716d-4d90-a776-3f81e28c8821,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0573,69e8884e-840e-44c8-99cd-42c706541aeb,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0956,27daa676-e18a-4c78-bdc8-fc5b1753e926,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1065,200ce929-7894-41bd-acb7-ada5aed9edc5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.0671,6d0fdcd4-3b45-4c58-b264-e8c93c53f848,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกเฉพาะกิจ (ติดเครน) 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0752,e79fc998-2462-4865-affe-b6da0b243be7,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 0% Loading,km,0.946,f8b869d8-3874-441e-b209-ff204907f6d4,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 0% Loading,km,1.1855,d0fe81f4-773b-4a70-9ca8-2624b317125b,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0433,1d4dc623-8d67-428d-9f2e-4dbd89dbf70f,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 100% Loading,tkm,0.0591,a02dbabf-4587-4e23-b4b5-48a57cb16723,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.084,57bbd82f-0d5d-4801-88df-6366308d8da8,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 50% Loading,tkm,0.1049,6480d8ea-5fc0-403e-94ce-a6b5833e7804,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0577,a6af094f-fc8c-42d1-a876-0e41fba33183,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 75% Loading,tkm,0.0745,70c9801b-094f-4343-bf64-b09a33bda6d0,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 0% Loading,km,0.464,ca79d7d9-3f43-4d10-966f-fbe8d9b32579,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.4825,9a691156-436f-4c12-af3d-459a9806f6cf,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0475,a6c2997e-b597-4c61-8db4-3e1ee57343e3,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0546,93737ed3-c6d7-487d-bf6c-ec7e17c57a61,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0834,2987d946-0f6c-437f-9fe5-58083d93bf91,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.0986,fd9526b4-8adc-4245-aa2c-8e04a90fc2b9,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.061,846a0e91-ceac-4242-8508-44a936851936,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อวิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0732,e1d96719-0b38-455e-be4a-f99ec7c1c113,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 0% Loading,km,0.9131,679bd1f4-cba1-4c1b-b505-ce0e852afab9,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,1.1214,8a2356cc-6024-48ea-be6d-8573e462e99f,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0461,47ff72e8-f9b0-4541-a1fb-e69a7b6f93b7,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0589,127de8c8-e88c-4678-866d-ebeaa89dccb1,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.0841,a8813c58-3feb-47a7-8d89-e1aebf549691,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1043,ee92018f-6e4b-450c-8a62-b5ea0c80ef1d,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 75% Loading,tkm,0.0594,d2673bd3-7e96-44ed-8a40-e328824680ce,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0746,1fca3659-e5c5-44c5-a246-0c26577c4da6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,km,0.5344,62c32785-4666-4c3f-b407-95bcbca56ff0,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,km,0.59,c413b630-2500-48da-8213-ce9f1b07e12d,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.7513,ec8379bf-b653-4a9e-8369-2e6e7e9d8798,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.6374,21413280-cbbd-4f53-9862-e7eafc44e7ad,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 0% Loading,km,0.5747,d14765ea-0e6f-4de2-a19e-6bda7428da2b,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.678,e0699c8b-375b-4d5b-ba6b-0a2bfa62d070,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 0% Loading,km,0.6053,0eb2bea2-1d31-40a3-8c62-cc57a3f80936,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.6674,30244f44-e894-4138-aa0c-203ead04e407,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 0% Loading,km,0.6316,656cc151-cc64-4e78-bc13-03fa8e4101c5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.7382,578710df-2152-400f-86dc-edc290720864,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0533,3eb3f0a0-d7ee-4be5-9709-7b06b64af40d,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0419,5830cd39-d132-44b0-a63c-ad9326bf35cb,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0536,91609196-e255-46d1-99cb-39c5d83a6643,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0639,97e9a217-7932-4536-832a-1f3fb813bb92,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0454,9c080d0d-6d2a-4cca-82e0-6c6fb80b53bc,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0553,203cbc5b-d35c-4dca-a3a6-c3a2dff36163,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0489,c9cc6d81-3548-42c6-82a6-37661c088248,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0612,a4b0436c-49f7-41c5-b065-b6e00234b7e5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 100% Loading,tkm,0.0471,5a330f07-32b2-4051-a029-9c1158bd6737,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0611,ca581b1c-b1ab-4af2-be59-67cd0546ba34,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0972,203bb0e8-a616-4774-b880-fee921ca919c,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0786,e55d2b9c-1661-4839-af18-5003f172caa5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1201,435da3bd-0752-4408-b404-8984e90294fe,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.0972,868cc2a7-f6c5-4daa-870a-e3146deca9f1,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0852,0559d4ca-8a89-433d-95c2-1178a043d629,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1043,7e3f0de6-45e6-47ff-9af1-611410af732d,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0881,e5e06e5b-1d62-41ed-abf5-e2e9e7a2e08c,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1019,dfbddea6-47dd-45ae-b58b-fd15afc24239,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 50% Loading,tkm,0.0918,e0d994cf-172e-4e79-85cf-fd027526272c,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.1098,52293bd3-752e-4c23-b588-58781f94edf6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.0543,e3e47f1c-b254-4570-bb58-f5ba396cadb7,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.0691,9c837c18-6689-493f-813c-9bd167302b36,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.084,77e4f079-db71-43af-a286-69d61993706c,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0684,ff783b84-1bb2-44a7-b0d8-b5ba7bd94987,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.059,809aa0cd-f7a8-4fb9-baaa-b1a34bc72795,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0725,46586156-4fd8-44e5-9873-edae16b5f577,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.0617,9706cac4-9605-4b4d-a44b-ea591380951f,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0738,9e5248dd-0125-4307-8077-cf9f688ac853,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 75% Loading,tkm,0.0625,1d72444e-91bb-41b2-84cb-e927229d38ad,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.0772,0299b314-c7c0-463a-ae5f-f76a79462d45,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ,tkm,0.1072,2d928b4a-2a83-4cf1-b9d5-30d11cc263a6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ,tkm,0.2145,a07e158c-14db-4b53-a739-2742acb6244e,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ,tkm,0.0536,843ae3cb-3517-4073-9901-97faa95a30e5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ,tkm,0.0715,1330f625-6ea9-455c-b92b-836e38236ef1,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,km,0.8684,f90acd8f-a460-4443-b9bb-d276e532aa99,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,1.0657,43703d81-d9ed-4cbb-83e6-7597ef10acc5,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,km,0.2363,f6913f4a-fbac-450a-8c6f-e55d3814f0ce,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,1.0021,8ebb6ab7-0b23-4177-a4b0-5ce22f711eae,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,km,0.8215,7b07eb9c-eeb2-49c9-ac11-d902d2da97a9,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.9963,c982a1b3-8276-4f05-a223-fa5ab07e3c29,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,km,0.787,23a36e83-caf0-489b-a433-71233f99504a,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.8657,69535eb4-cd0f-4f96-b434-099d6db13c50,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0443,8fbbf515-3b32-4934-a4df-9ef7069c19d0,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0533,c7bed0f5-6414-4fff-9a09-26a0ccc67df6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0411,9e0ef28d-4d38-4afb-aac7-65d1b2294930,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0507,a7f0a086-5f8f-48df-b29f-5370b0e1ac44,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0449,63d0c7f1-44e1-4c47-b36a-0ad0b8321d26,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0523,7fcbfe04-617a-4eca-a22d-6899e4aff351,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,tkm,0.0404,a9bed7a8-dbc2-46fd-b1d4-e7c4306b64d2,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.0502,7cdd34ff-1369-4831-8c25-7c3522f07714,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.0802,c34d3e9a-5eea-4f1a-a9f9-8ea20935ddd6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.0975,5c381db7-41b7-4d1e-89cc-e151037c6c24,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.0761,419a40d2-819a-4828-bb9c-55640f599cb6,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.092,fa0b4e65-c70d-4e1f-b3c9-f75d669fbd98,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,tkm,0.0803,e37687da-c1ae-4b15-ba70-e4e609257054,
3,Category 9 การขนส่งและกระจายสินค้า,Category 9 Downstream transportation and distribution,Road transport,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.0914,a72dd994-3035-4541-82d9-184e0cb122ba,
